indic_ur,cities\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
DE3002V,MT001L1	46579 d	42531 d	: 	35965 d	33949 d	: 	: 	: 	: 	: 	24054 e	24067 e	: 	24131 e	: 	: 	17527 	17892 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL	: 	: 	2906066 b	2867551 b	2803671 	2802182 	2761764 	2708251 	2669516 	: 	: 	: 	: 	: 	2423950 	: 	2162672 	2190505 	2170748 	2201902 	2325023 	2095218 	1976941 	1964846 	2004763 	1952166 	1864487 	1788250 	: 
DE3002V,NL001L3	: 	: 	222011 b	220099 b	171467 	173599 	172361 	169459 	169101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL002L3	: 	: 	539090 b	541546 b	498011 	495993 	490208 	482675 	452628 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL003L3	: 	: 	318076 b	314455 b	258270 	260941 	260023 	256020 	248547 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL004L3	: 	: 	166399 b	165215 b	145522 	144670 	142918 	141803 	132359 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL005L3	: 	: 	122858 b	120563 b	111207 	110188 	108695 	106022 	103651 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL006L3	: 	: 	58910 b	58514 b	52908 	52266 	51420 	50544 	49875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL007L3	: 	: 	121006 b	120157 b	109591 	108436 	105799 	102379 	99851 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL008L3	: 	: 	66419 b	65936 b	64949 	65732 	65150 	64384 	63957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL009L3	: 	: 	70669 b	69637 b	68421 	68748 	67557 	66382 	65690 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL010L3	: 	: 	50969 b	50344 b	26301 	26123 	25790 	25311 	25321 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL012L3	: 	: 	60142 b	59805 b	49767 	49255 	48087 	47173 	46713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL013L3	: 	: 	65435 b	69211 b	65605 	65404 	63809 	62821 	61922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL014L3	: 	: 	33524 b	33160 b	32469 	32111 	31452 	30802 	30893 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL015L3	: 	: 	46201 b	45743 b	41151 	42346 	41588 	41009 	38467 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL016L3	: 	: 	27137 b	26741 b	23363 	23091 	22806 	22390 	22276 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL018L3	: 	: 	: 	: 	20372 	20141 	20104 	19778 	19414 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL020L3	: 	: 	17699 b	17386 b	16915 	16801 	16547 	16184 	16045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL026L0	: 	: 	14528 b	14301 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL028L3	: 	: 	15432 b	15402 b	12753 	12596 	12332 	12267 	12352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL030L0	: 	: 	11844 b	11726 b	12601 	12288 	12290 	12121 	12229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL032L3	: 	: 	20987 b	20795 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL503L3	: 	: 	41871 b	41224 b	41084 	40916 	40154 	39565 	39114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL504L3	: 	: 	27488 b	27221 b	27760 	27435 	27089 	26322 	26266 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL505L3	: 	: 	44501 b	43857 b	42990 	42489 	40967 	38746 	34836 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL507L3	: 	: 	66798 b	65543 b	39299 	38735 	37742 	36744 	36252 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL511L3	: 	: 	47618 b	46323 b	33402 	33685 	33235 	32912 	32382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL512L3	: 	: 	28677 b	28560 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL513L3	: 	: 	18698 b	18340 b	17926 	18640 	18671 	18696 	18778 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL514L3	: 	: 	44133 b	43463 b	32131 	31790 	31589 	31175 	30793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL515L3	: 	: 	28215 b	27524 b	26638 	26913 	26121 	25166 	24448 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL519L3	: 	: 	18267 b	17898 b	17608 	17850 	17467 	17200 	17148 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL520L3	: 	: 	16371 b	16056 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL521L3	: 	: 	16950 b	16762 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL522L3	: 	: 	18143 b	17839 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL524L3	: 	: 	10918 b	10633 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NL529L3	: 	: 	10898 b	10844 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO	: 	: 	: 	: 	: 	896272 	880426 	874931 	862943 	852474 	827904 	: 	: 	766930 	: 	: 	: 	739563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO001L1	: 	: 	: 	: 	: 	262388 	258722 	: 	: 	255833 	246880 	238069 	230269 	222627 	: 	: 	: 	209953 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO002L1	: 	: 	: 	: 	: 	71116 	69025 	: 	: 	66643 	64073 	61625 	59615 	57638 	: 	: 	: 	54008 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO003L1	: 	: 	: 	: 	: 	49064 	47916 	: 	: 	45982 	44662 	42748 	40856 	39484 	: 	: 	: 	36897 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO004L1	: 	: 	: 	: 	: 	48222 	46850 	: 	: 	44795 	42942 	40610 	39133 	38119 	: 	: 	: 	35511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO005L1	: 	: 	: 	: 	: 	25014 	24345 	: 	: 	23166 	22361 	21687 	21362 	20594 	: 	: 	: 	19636 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,NO006L1	: 	: 	: 	: 	: 	14134 	13759 	: 	: 	13130 	12665 	12062 	11772 	11269 	: 	: 	: 	10769 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PL	: 	: 	: 	: 	: 	: 	: 	3254736 d	: 	3969173 e	3880312 e	3789071 e	3698050 e	3603911 e	3507750 e	: 	: 	: 	: 	: 	: 	2178177 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT	: 	: 	: 	: 	: 	: 	: 	866827 	: 	: 	: 	: 	: 	: 	: 	: 	518196 	631762 	526132 	526104 	470303 	525672 	496485 	445803 	427497 	407288 	394039 	446419 	: 
DE3002V,PT001L3	: 	: 	: 	: 	: 	: 	: 	291010 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT002L2	: 	: 	: 	: 	: 	: 	: 	97002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT003L1	: 	: 	: 	: 	: 	: 	: 	13727 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT004L2	: 	: 	: 	: 	: 	: 	: 	14272 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT005L2	: 	: 	: 	: 	: 	: 	: 	24671 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT007L1	: 	: 	: 	: 	: 	: 	: 	5863 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3905 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT008L2	: 	: 	: 	: 	: 	: 	: 	11640 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT009L1	: 	: 	: 	: 	: 	: 	: 	12280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9056 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT014L1	: 	: 	: 	: 	: 	: 	: 	7192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT016L0	: 	: 	: 	: 	: 	: 	: 	5474 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,PT019L0	: 	: 	: 	: 	: 	: 	: 	3491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,RO	: 	: 	: 	1692409 	1707915 	1405985 	1335986 	1386939 	1409492 	1352717 	: 	: 	: 	: 	1330100 	: 	1687126 	1571573 	1604729 	1524504 	1496621 	1466410 	: 	: 	: 	: 	: 	: 	: 
DE3002V,RO001L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	181730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	173690 	: 	: 
DE3002V,RO002L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24111 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23517 	: 	: 
DE3002V,RO003L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29271 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25139 	: 	: 
DE3002V,RO004L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16182 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13484 	: 	: 
DE3002V,RO005L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10475 	: 	: 
DE3002V,RO006L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15553 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15919 	: 	: 
DE3002V,RO007L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11866 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8947 	: 	: 
DE3002V,RO008L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15563 	: 	: 
DE3002V,RO009L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12119 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10610 	: 	: 
DE3002V,RO010L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12031 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10867 	: 	: 
DE3002V,RO011L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7767 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6304 	: 	: 
DE3002V,RO012L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2823 	: 	: 
DE3002V,RO013L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3712 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3274 	: 	: 
DE3002V,RO014L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5379 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5267 	: 	: 
DE3002V,SE	1641884 	1613932 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1930000 e	: 	: 	1974000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE001L1	353058 	344816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	339914 
DE3002V,SE002L1	158721 	156320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE003L1	107304 	105145 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE004L1	25554 	25275 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE005L1	28167 	27347 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE006L1	48253 	46879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE007L1	36136 	35101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE008L1	36155 	35082 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE501L1	32871 	32275 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE502L1	26729 	26543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE503L1	37719 	37312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SE505L1	18405 	18140 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SI	: 	: 	: 	267523 d	: 	: 	: 	266489 d	: 	: 	146791 e	: 	: 	: 	: 	: 	160389 	163033 	161800 	: 	: 	122152 	116332 	: 	: 	: 	: 	: 	: 
DE3002V,SI001L2	: 	: 	: 	75363 bd	: 	: 	: 	72239 d	: 	: 	: 	: 	: 	: 	: 	: 	41367 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31630 	: 
DE3002V,SI002L1	: 	: 	: 	45142 d	: 	: 	: 	45235 d	: 	: 	: 	: 	: 	: 	: 	: 	24205 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17649 	: 
DE3002V,SK	: 	: 	: 	: 	: 	: 	: 	357321 	: 	: 	: 	: 	: 	: 	: 	: 	281682 	260940 	263091 	273332 	268170 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SK001L1	: 	: 	: 	: 	: 	: 	: 	64380 	: 	: 	: 	: 	: 	: 	: 	: 	: 	89150 	: 	: 	: 	: 	77483 e	: 	: 	: 	: 	65816 	: 
DE3002V,SK002L1	: 	: 	: 	: 	: 	: 	: 	23823 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39723 	: 	: 	: 	: 	34342 e	: 	: 	: 	: 	28962 	: 
DE3002V,SK003L1	: 	: 	: 	: 	: 	: 	: 	9408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13655 	: 	: 	: 	: 	11638 e	: 	: 	: 	: 	9622 	: 
DE3002V,SK004L1	: 	: 	: 	: 	: 	: 	: 	11193 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19550 	: 	: 	: 	: 	16828 e	: 	: 	: 	: 	14106 	: 
DE3002V,SK005L1	: 	: 	: 	: 	: 	: 	: 	7740 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16306 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SK006L1	: 	: 	: 	: 	: 	: 	: 	10793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SK007L1	: 	: 	: 	: 	: 	: 	: 	7762 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17041 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,SK008L1	: 	: 	: 	: 	: 	: 	: 	7891 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR001L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	57191 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR002L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11349 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR003L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11711 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR004L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6310 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR005L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18060 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR006L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5738 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR007L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR008L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR009L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR010L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR011L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR012L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	161860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR013L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49247 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR014L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR015L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1223 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR016L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR017L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR018L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6806 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR019L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3112 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR020L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4743 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR021L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR022L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5970 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR023L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	318 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR024L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2924 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR025L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	868 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,TR026L1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2982 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7959979 	7743814 	7607528 	7498605 	7336407 	7284024 	7092657 	6915368 	6834945 	6602746 	6248718 	5940450 	: 
DE3002V,UK001L3	: 	: 	1236214 	1195000 b	: 	: 	: 	1471377 b	: 	: b	: d	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,UK002L3	: 	: 	324883 	336900 b	: 	: 	: 	338862 b	: 	: b	: d	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,UK003L2	: 	: 	288620 	291100 b	: 	: 	: 	156912 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	289584 	: 	: 	: 	: 	287000 e	: 	: 	: 	: 	259000 e	: 
DE3002V,UK004L1	: 	: 	284164 	: 	: 	314236 e	: 	302081 b	: 	: 	415900 	: 	: 	: 	288650 	: 	: 	262303 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,UK005L0	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	289584 	: 	: 	: 	: 	287000 	: 	: 	: 	: 	259000 	: 
DE3002V,UK006L3	: 	: 	206617 	214700 b	: 	: 	: 	223690 b	: 	: b	: d	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3002V,UK007L1	: 	: 	119699 	: 	: 	136837 e	: 	130819 b	: 	: 	220910 	: 	: 	: 	126220 	: 	: 	114248 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92173 	: 
DE3002V,UK008L3	: 	: 	413895 	404000 b	: 	: 	: 	375499 b	: 	: b	: d	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
